04/07/2024 12:08:20, Voltage = 0.2072356, Wetness = 0, state = Dry, Temperature = 36.54279, Evaporation = 1.009302, Frequency = 30048
04/07/2024 12:54:50, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 39.73743, Evaporation = 1.014388, Frequency = 8296
04/07/2024 12:54:51, Voltage = 0.02253477, Wetness = 0, state = Dry, Temperature = 40.1134, Evaporation = 1.006281, Frequency = 8400
04/07/2024 12:54:52, Voltage = 0.02247031, Wetness = 0, state = Dry, Temperature = 40.10229, Evaporation = 1.014539, Frequency = 8240
04/07/2024 12:54:53, Voltage = 0.02213998, Wetness = 0, state = Dry, Temperature = 39.55365, Evaporation = 1.008295, Frequency = 8528
04/07/2024 12:54:54, Voltage = 0.02273619, Wetness = 0, state = Dry, Temperature = 39.74304, Evaporation = 1.016553, Frequency = 8464
04/07/2024 12:54:55, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 39.90735, Evaporation = 1.012676, Frequency = 8184
04/07/2024 12:54:56, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 40.05212, Evaporation = 1.010007, Frequency = 8312
04/07/2024 12:54:57, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 40.1496, Evaporation = 1.025919, Frequency = 8832
04/07/2024 12:54:59, Voltage = 0.0231068, Wetness = 0, state = Dry, Temperature = 39.83496, Evaporation = 0.9889585, Frequency = 7656
04/07/2024 12:55:00, Voltage = 0.02159213, Wetness = 0, state = Dry, Temperature = 39.86273, Evaporation = 1.010561, Frequency = 8144
04/07/2024 12:55:01, Voltage = 0.02319542, Wetness = 0, state = Dry, Temperature = 40.17468, Evaporation = 1.092135, Frequency = 8096
04/07/2024 12:55:02, Voltage = 0.02229306, Wetness = 0, state = Dry, Temperature = 40.38354, Evaporation = 1.012676, Frequency = 8320
04/07/2024 12:55:03, Voltage = 0.02259116, Wetness = 0, state = Dry, Temperature = 39.7514, Evaporation = 1.092287, Frequency = 8400
04/07/2024 12:55:04, Voltage = 0.02200302, Wetness = 0, state = Dry, Temperature = 39.9964, Evaporation = 1.090776, Frequency = 8304
04/07/2024 12:55:05, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 40.01038, Evaporation = 1.011064, Frequency = 8080
04/07/2024 12:55:06, Voltage = 0.0228087, Wetness = 0, state = Dry, Temperature = 40.25543, Evaporation = 1.003662, Frequency = 8488
04/07/2024 12:55:07, Voltage = 0.02355798, Wetness = 0, state = Dry, Temperature = 39.82935, Evaporation = 1.088862, Frequency = 8336
04/07/2024 12:55:08, Voltage = 0.02177743, Wetness = 0, state = Dry, Temperature = 40.16913, Evaporation = 1.008899, Frequency = 8536
04/07/2024 12:55:09, Voltage = 0.02181772, Wetness = 0, state = Dry, Temperature = 40.44196, Evaporation = 1.010964, Frequency = 8600
04/07/2024 12:55:10, Voltage = 0.02222055, Wetness = 0, state = Dry, Temperature = 40.30554, Evaporation = 1.010661, Frequency = 7976
04/07/2024 12:55:11, Voltage = 0.02304234, Wetness = 0, state = Dry, Temperature = 40.06323, Evaporation = 1.01051, Frequency = 8280
04/07/2024 12:55:13, Voltage = 0.02224472, Wetness = 0, state = Dry, Temperature = 40.00476, Evaporation = 1.04309, Frequency = 8072
04/07/2024 12:55:14, Voltage = 0.0230504, Wetness = 0, state = Dry, Temperature = 40.18024, Evaporation = 1.012424, Frequency = 8000
04/07/2024 12:55:15, Voltage = 0.02261533, Wetness = 0, state = Dry, Temperature = 40.0271, Evaporation = 1.010259, Frequency = 8080
04/07/2024 12:55:16, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 40.13843, Evaporation = 1.014086, Frequency = 8184
04/07/2024 12:55:17, Voltage = 0.0217452, Wetness = 0, state = Dry, Temperature = 40.08276, Evaporation = 1.009705, Frequency = 8368
04/07/2024 12:55:18, Voltage = 0.02198691, Wetness = 0, state = Dry, Temperature = 39.85162, Evaporation = 0.994397, Frequency = 8216
04/07/2024 12:55:19, Voltage = 0.02259922, Wetness = 0, state = Dry, Temperature = 40.49207, Evaporation = 1.011769, Frequency = 8328
04/07/2024 12:55:20, Voltage = 0.02271202, Wetness = 0, state = Dry, Temperature = 40.0271, Evaporation = 1.011064, Frequency = 8120
04/07/2024 12:55:21, Voltage = 0.02226084, Wetness = 0, state = Dry, Temperature = 40.24426, Evaporation = 1.016805, Frequency = 7808
04/07/2024 12:55:22, Voltage = 0.02153573, Wetness = 0, state = Dry, Temperature = 40.12457, Evaporation = 1.009503, Frequency = 8120
04/07/2024 12:55:23, Voltage = 0.0225106, Wetness = 0, state = Dry, Temperature = 40.01038, Evaporation = 1.013884, Frequency = 8080
04/07/2024 12:55:24, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 39.87109, Evaporation = 1.092085, Frequency = 8312
04/07/2024 12:55:25, Voltage = 0.0225106, Wetness = 0, state = Dry, Temperature = 40.24988, Evaporation = 1.00759, Frequency = 8256
04/07/2024 12:55:27, Voltage = 0.0240575, Wetness = 0, state = Dry, Temperature = 39.74023, Evaporation = 1.008396, Frequency = 7904
04/07/2024 12:55:28, Voltage = 0.02201913, Wetness = 0, state = Dry, Temperature = 40.53949, Evaporation = 1.014841, Frequency = 8240
04/07/2024 12:55:29, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 39.86835, Evaporation = 1.01897, Frequency = 8248
04/07/2024 12:55:30, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 40.2832, Evaporation = 1.009604, Frequency = 8368
04/07/2024 12:55:31, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 40.47266, Evaporation = 1.008496, Frequency = 8280
04/07/2024 12:55:32, Voltage = 0.02358215, Wetness = 0, state = Dry, Temperature = 39.89618, Evaporation = 1.010762, Frequency = 8280
04/07/2024 12:55:33, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 39.88226, Evaporation = 1.009755, Frequency = 8736
04/07/2024 12:55:34, Voltage = 0.0235902, Wetness = 0, state = Dry, Temperature = 40.19696, Evaporation = 1.013582, Frequency = 8432
04/07/2024 12:55:35, Voltage = 0.02330822, Wetness = 0, state = Dry, Temperature = 40.40851, Evaporation = 0.999382, Frequency = 8288
04/07/2024 12:55:36, Voltage = 0.02151156, Wetness = 0, state = Dry, Temperature = 39.82098, Evaporation = 1.091028, Frequency = 8344
04/07/2024 12:55:37, Voltage = 0.02222055, Wetness = 0, state = Dry, Temperature = 40.1496, Evaporation = 1.00905, Frequency = 8736
04/07/2024 12:55:38, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 40.37793, Evaporation = 1.012273, Frequency = 8120
04/07/2024 12:55:39, Voltage = 0.02336461, Wetness = 0, state = Dry, Temperature = 40.64801, Evaporation = 1.092488, Frequency = 8152
04/07/2024 12:55:41, Voltage = 0.02206747, Wetness = 0, state = Dry, Temperature = 40.1134, Evaporation = 1.01323, Frequency = 8576
04/07/2024 12:55:42, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 40.96826, Evaporation = 1.012424, Frequency = 7880
04/07/2024 12:55:43, Voltage = 0.0230504, Wetness = 0, state = Dry, Temperature = 40.55054, Evaporation = 0.8200183, Frequency = 8032
04/07/2024 12:55:44, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 40.10229, Evaporation = 1.109306, Frequency = 8768
04/07/2024 12:55:45, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 40.33063, Evaporation = 1.012273, Frequency = 8424
04/07/2024 12:55:46, Voltage = 0.02148739, Wetness = 0, state = Dry, Temperature = 40.29718, Evaporation = 1.011467, Frequency = 8136
04/07/2024 12:55:47, Voltage = 0.02271202, Wetness = 0, state = Dry, Temperature = 40.3111, Evaporation = 1.0091, Frequency = 8016
04/07/2024 12:55:48, Voltage = 0.02272813, Wetness = 0, state = Dry, Temperature = 40.12457, Evaporation = 1.013481, Frequency = 7992
04/07/2024 12:55:49, Voltage = 0.02257505, Wetness = 0, state = Dry, Temperature = 40.34167, Evaporation = 1.006532, Frequency = 8096
04/07/2024 12:55:50, Voltage = 0.02287315, Wetness = 0, state = Dry, Temperature = 40.52277, Evaporation = 1.012676, Frequency = 8472
04/07/2024 12:55:51, Voltage = 0.02209165, Wetness = 0, state = Dry, Temperature = 40.36676, Evaporation = 1.092891, Frequency = 7968
04/07/2024 12:55:52, Voltage = 0.02261533, Wetness = 0, state = Dry, Temperature = 40.24426, Evaporation = 1.011719, Frequency = 8168
04/07/2024 12:55:53, Voltage = 0.02378357, Wetness = 0, state = Dry, Temperature = 40.26929, Evaporation = 1.034278, Frequency = 8168
04/07/2024 12:55:54, Voltage = 0.02272813, Wetness = 0, state = Dry, Temperature = 40.28601, Evaporation = 0.7163379, Frequency = 8344
04/07/2024 12:55:56, Voltage = 0.02274424, Wetness = 0, state = Dry, Temperature = 40.2666, Evaporation = 1.009755, Frequency = 8632
04/07/2024 12:55:57, Voltage = 0.02231723, Wetness = 0, state = Dry, Temperature = 40.63409, Evaporation = 1.103264, Frequency = 8392
04/07/2024 12:55:58, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 40.14124, Evaporation = 1.034731, Frequency = 8232
04/07/2024 12:55:59, Voltage = 0.02182577, Wetness = 0, state = Dry, Temperature = 40.13562, Evaporation = 1.021387, Frequency = 8304
04/07/2024 12:56:00, Voltage = 0.02201108, Wetness = 0, state = Dry, Temperature = 40.19696, Evaporation = 1.011064, Frequency = 8208
04/07/2024 12:56:01, Voltage = 0.02193856, Wetness = 0, state = Dry, Temperature = 40.5979, Evaporation = 1.009503, Frequency = 8224
04/07/2024 12:56:02, Voltage = 0.02259922, Wetness = 0, state = Dry, Temperature = 40.03821, Evaporation = 1.006784, Frequency = 8064
04/07/2024 12:56:03, Voltage = 0.02267173, Wetness = 0, state = Dry, Temperature = 40.30835, Evaporation = 1.009453, Frequency = 8512
04/07/2024 12:56:04, Voltage = 0.02192245, Wetness = 0, state = Dry, Temperature = 40.22754, Evaporation = 1.009302, Frequency = 8256
04/07/2024 12:56:05, Voltage = 0.02272007, Wetness = 0, state = Dry, Temperature = 40.02429, Evaporation = 1.092891, Frequency = 8456
04/07/2024 12:56:06, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 40.40582, Evaporation = 1.010158, Frequency = 8608
04/07/2024 12:56:07, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 40.28601, Evaporation = 1.012273, Frequency = 8680
04/07/2024 12:56:08, Voltage = 0.02152767, Wetness = 0, state = Dry, Temperature = 39.94073, Evaporation = 1.157496, Frequency = 8416
04/07/2024 12:56:10, Voltage = 0.02351769, Wetness = 0, state = Dry, Temperature = 39.90454, Evaporation = 1.008043, Frequency = 8392
04/07/2024 12:56:11, Voltage = 0.02213998, Wetness = 0, state = Dry, Temperature = 40.12457, Evaporation = 1.008698, Frequency = 8160
04/07/2024 12:56:12, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 40.33887, Evaporation = 1.012726, Frequency = 8368
04/07/2024 12:56:13, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 39.80426, Evaporation = 1.01323, Frequency = 8024
04/07/2024 12:56:14, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 40.80396, Evaporation = 1.013884, Frequency = 7808
04/07/2024 12:56:15, Voltage = 0.02305846, Wetness = 0, state = Dry, Temperature = 40.18024, Evaporation = 1.010661, Frequency = 8120
04/07/2024 12:56:16, Voltage = 0.02197885, Wetness = 0, state = Dry, Temperature = 40.06879, Evaporation = 1.008647, Frequency = 8400
04/07/2024 12:56:17, Voltage = 0.02258311, Wetness = 0, state = Dry, Temperature = 40.00201, Evaporation = 1.010813, Frequency = 8104
04/07/2024 12:56:18, Voltage = 0.02170492, Wetness = 0, state = Dry, Temperature = 40.08557, Evaporation = 1.012776, Frequency = 8480
04/07/2024 12:56:19, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 40.29999, Evaporation = 1.005878, Frequency = 8272
04/07/2024 12:56:20, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 40.35004, Evaporation = 1.021588, Frequency = 8344
04/07/2024 12:56:21, Voltage = 0.02267979, Wetness = 0, state = Dry, Temperature = 40.32782, Evaporation = 1.011366, Frequency = 8184
04/07/2024 12:56:22, Voltage = 0.02253477, Wetness = 0, state = Dry, Temperature = 40.21082, Evaporation = 1.009453, Frequency = 7824
04/07/2024 12:56:24, Voltage = 0.02172909, Wetness = 0, state = Dry, Temperature = 40.49762, Evaporation = 1.006532, Frequency = 8144
04/07/2024 12:56:25, Voltage = 0.02209165, Wetness = 0, state = Dry, Temperature = 40.11896, Evaporation = 1.011215, Frequency = 7912
04/07/2024 12:56:26, Voltage = 0.02190634, Wetness = 0, state = Dry, Temperature = 40.51434, Evaporation = 1.0091, Frequency = 8088
04/07/2024 12:56:27, Voltage = 0.02138265, Wetness = 0, state = Dry, Temperature = 40.34723, Evaporation = 1.008647, Frequency = 7928
04/07/2024 12:56:28, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 40.05493, Evaporation = 1.016805, Frequency = 7936
04/07/2024 12:56:29, Voltage = 0.02322765, Wetness = 0, state = Dry, Temperature = 40.38629, Evaporation = 1.012222, Frequency = 7784
04/07/2024 12:56:30, Voltage = 0.02228501, Wetness = 0, state = Dry, Temperature = 40.32782, Evaporation = 1.010964, Frequency = 8056
04/07/2024 12:56:31, Voltage = 0.02355798, Wetness = 0, state = Dry, Temperature = 40.36676, Evaporation = 1.017258, Frequency = 7912
04/07/2024 12:56:32, Voltage = 0.02250254, Wetness = 0, state = Dry, Temperature = 40.49207, Evaporation = 1.013179, Frequency = 8192
04/07/2024 12:56:33, Voltage = 0.02273619, Wetness = 0, state = Dry, Temperature = 40.60071, Evaporation = 1.01041, Frequency = 7920
04/07/2024 12:56:34, Voltage = 0.02337267, Wetness = 0, state = Dry, Temperature = 40.11896, Evaporation = 1.013733, Frequency = 7904
04/07/2024 12:56:35, Voltage = 0.02175326, Wetness = 0, state = Dry, Temperature = 40.00201, Evaporation = 1.010108, Frequency = 7816
04/07/2024 12:56:36, Voltage = 0.02287315, Wetness = 0, state = Dry, Temperature = 40.30835, Evaporation = 1.037652, Frequency = 8088
04/07/2024 12:56:38, Voltage = 0.02193051, Wetness = 0, state = Dry, Temperature = 40.6731, Evaporation = 1.010964, Frequency = 7904
04/07/2024 12:56:39, Voltage = 0.02218833, Wetness = 0, state = Dry, Temperature = 40.05493, Evaporation = 1.007187, Frequency = 8112
04/07/2024 12:56:40, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 40.32782, Evaporation = 1.014438, Frequency = 8048
04/07/2024 12:56:41, Voltage = 0.0231068, Wetness = 0, state = Dry, Temperature = 40.3111, Evaporation = 1.00759, Frequency = 7968
04/07/2024 12:56:42, Voltage = 0.02249448, Wetness = 0, state = Dry, Temperature = 40.44476, Evaporation = 1.010108, Frequency = 7936
04/07/2024 12:56:43, Voltage = 0.02238975, Wetness = 0, state = Dry, Temperature = 40.33887, Evaporation = 1.089064, Frequency = 8040
04/07/2024 12:56:44, Voltage = 0.02205942, Wetness = 0, state = Dry, Temperature = 40.85406, Evaporation = 1.010762, Frequency = 8296
04/07/2024 12:56:45, Voltage = 0.02193051, Wetness = 0, state = Dry, Temperature = 40.44196, Evaporation = 1.008798, Frequency = 8072
04/07/2024 12:56:46, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 40.31671, Evaporation = 1.085841, Frequency = 8640
04/07/2024 12:56:47, Voltage = 0.02312291, Wetness = 0, state = Dry, Temperature = 40.63684, Evaporation = 1.015093, Frequency = 8312
04/07/2024 12:56:48, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 40.24152, Evaporation = 1.155885, Frequency = 8152
04/07/2024 12:56:49, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 40.44757, Evaporation = 1.010561, Frequency = 7840
04/07/2024 12:56:50, Voltage = 0.02205136, Wetness = 0, state = Dry, Temperature = 40.50879, Evaporation = 1.008899, Frequency = 8000
04/07/2024 12:56:52, Voltage = 0.02293761, Wetness = 0, state = Dry, Temperature = 39.90179, Evaporation = 1.013733, Frequency = 7992
04/07/2024 12:56:53, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 40.0744, Evaporation = 1.008547, Frequency = 8088
04/07/2024 12:56:54, Voltage = 0.0234049, Wetness = 0, state = Dry, Temperature = 40.25262, Evaporation = 1.014388, Frequency = 8296
04/07/2024 12:56:55, Voltage = 0.02218027, Wetness = 0, state = Dry, Temperature = 40.4671, Evaporation = 1.007439, Frequency = 7856
04/07/2024 12:56:56, Voltage = 0.02205942, Wetness = 0, state = Dry, Temperature = 40.0744, Evaporation = 1.033875, Frequency = 7736
04/07/2024 12:56:57, Voltage = 0.02195468, Wetness = 0, state = Dry, Temperature = 40.51434, Evaporation = 1.006734, Frequency = 8080
04/07/2024 12:56:58, Voltage = 0.02226889, Wetness = 0, state = Dry, Temperature = 40.45313, Evaporation = 1.004216, Frequency = 7480
04/07/2024 12:56:59, Voltage = 0.02247031, Wetness = 0, state = Dry, Temperature = 40.26929, Evaporation = 1.013582, Frequency = 7664
04/07/2024 12:57:00, Voltage = 0.02226084, Wetness = 0, state = Dry, Temperature = 40.34167, Evaporation = 1.013884, Frequency = 7608
04/07/2024 12:57:01, Voltage = 0.02255088, Wetness = 0, state = Dry, Temperature = 40.77332, Evaporation = 1.011618, Frequency = 7984
04/07/2024 12:57:02, Voltage = 0.02259116, Wetness = 0, state = Dry, Temperature = 39.82098, Evaporation = 1.032113, Frequency = 7696
04/07/2024 12:57:03, Voltage = 0.02179354, Wetness = 0, state = Dry, Temperature = 40.37793, Evaporation = 1.010813, Frequency = 7720
04/07/2024 12:57:04, Voltage = 0.02282481, Wetness = 0, state = Dry, Temperature = 40.87915, Evaporation = 1.008949, Frequency = 7896
04/07/2024 12:57:05, Voltage = 0.0228651, Wetness = 0, state = Dry, Temperature = 40.35284, Evaporation = 1.016301, Frequency = 7648
04/07/2024 12:57:07, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 40.30835, Evaporation = 1.015999, Frequency = 7416
04/07/2024 12:57:08, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 40.17743, Evaporation = 1.008849, Frequency = 7792
04/07/2024 12:57:09, Voltage = 0.02193051, Wetness = 0, state = Dry, Temperature = 40.2666, Evaporation = 1.012525, Frequency = 7816
04/07/2024 12:57:10, Voltage = 0.02258311, Wetness = 0, state = Dry, Temperature = 40.15515, Evaporation = 1.007439, Frequency = 7496
04/07/2024 12:57:11, Voltage = 0.02281675, Wetness = 0, state = Dry, Temperature = 40.43921, Evaporation = 1.012927, Frequency = 7096
04/07/2024 12:57:12, Voltage = 0.0219144, Wetness = 0, state = Dry, Temperature = 40.90417, Evaporation = 1.012827, Frequency = 7744
04/07/2024 12:57:13, Voltage = 0.02285704, Wetness = 0, state = Dry, Temperature = 39.95465, Evaporation = 1.012676, Frequency = 7816
04/07/2024 12:57:14, Voltage = 0.02217221, Wetness = 0, state = Dry, Temperature = 40.14398, Evaporation = 1.005827, Frequency = 7624
04/07/2024 12:57:15, Voltage = 0.02255894, Wetness = 0, state = Dry, Temperature = 40.49762, Evaporation = 1.015647, Frequency = 7656
04/07/2024 12:57:16, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 40.45868, Evaporation = 1.007237, Frequency = 7704
04/07/2024 12:57:17, Voltage = 0.0219144, Wetness = 0, state = Dry, Temperature = 40.51996, Evaporation = 1.009352, Frequency = 7928
04/07/2024 12:57:18, Voltage = 0.02151962, Wetness = 0, state = Dry, Temperature = 40.59515, Evaporation = 1.008093, Frequency = 8104
04/07/2024 12:57:19, Voltage = 0.02255088, Wetness = 0, state = Dry, Temperature = 40.53387, Evaporation = 1.00764, Frequency = 7680
