05/07/2024 11:43:50, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 30.79303, Evaporation = 1.270492, Frequency = 26384
05/07/2024 12:15:22, Voltage = 0.02246226, Wetness = 0, state = Dry, Temperature = 34.05103, Evaporation = 1.269284, Frequency = 4746
05/07/2024 12:15:24, Voltage = 0.02206747, Wetness = 0, state = Dry, Temperature = 34.25189, Evaporation = 1.266867, Frequency = 4725
05/07/2024 12:15:25, Voltage = 0.02201913, Wetness = 0, state = Dry, Temperature = 34.19025, Evaporation = 1.267169, Frequency = 4741
05/07/2024 12:15:27, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 33.93945, Evaporation = 1.267672, Frequency = 4728
05/07/2024 12:15:29, Voltage = 0.02212387, Wetness = 0, state = Dry, Temperature = 34.17651, Evaporation = 1.268881, Frequency = 4740
05/07/2024 12:15:30, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 33.21594, Evaporation = 1.269132, Frequency = 4736
05/07/2024 12:15:32, Voltage = 0.02200302, Wetness = 0, state = Dry, Temperature = 34.05939, Evaporation = 1.271298, Frequency = 4727
05/07/2024 12:15:34, Voltage = 0.02145516, Wetness = 0, state = Dry, Temperature = 33.84686, Evaporation = 1.266615, Frequency = 4743
05/07/2024 12:15:36, Voltage = 0.02216416, Wetness = 0, state = Dry, Temperature = 33.67596, Evaporation = 1.266212, Frequency = 4724
05/07/2024 12:15:37, Voltage = 0.02136654, Wetness = 0, state = Dry, Temperature = 33.7381, Evaporation = 1.269787, Frequency = 4709
05/07/2024 12:15:39, Voltage = 0.02379162, Wetness = 0, state = Dry, Temperature = 33.31885, Evaporation = 1.269132, Frequency = 4730
05/07/2024 12:15:41, Voltage = 0.02325182, Wetness = 0, state = Dry, Temperature = 34.04828, Evaporation = 1.265759, Frequency = 4722
05/07/2024 12:15:43, Voltage = 0.02181772, Wetness = 0, state = Dry, Temperature = 34.10638, Evaporation = 1.268377, Frequency = 4733
05/07/2024 12:15:44, Voltage = 0.02379162, Wetness = 0, state = Dry, Temperature = 34.17084, Evaporation = 1.27583, Frequency = 4745
05/07/2024 12:15:46, Voltage = 0.02210776, Wetness = 0, state = Dry, Temperature = 33.81848, Evaporation = 1.269435, Frequency = 4721
05/07/2024 12:15:48, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 33.86328, Evaporation = 1.26737, Frequency = 4726
05/07/2024 12:15:50, Voltage = 0.02284092, Wetness = 0, state = Dry, Temperature = 33.9165, Evaporation = 1.266212, Frequency = 4756
05/07/2024 12:15:51, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 34.45844, Evaporation = 1.271449, Frequency = 4751
05/07/2024 12:15:53, Voltage = 0.02167269, Wetness = 0, state = Dry, Temperature = 34.50342, Evaporation = 1.274823, Frequency = 4726
05/07/2024 12:15:55, Voltage = 0.02279258, Wetness = 0, state = Dry, Temperature = 33.96106, Evaporation = 1.266363, Frequency = 4730
05/07/2024 12:15:57, Voltage = 0.02280064, Wetness = 0, state = Dry, Temperature = 34.15967, Evaporation = 1.27019, Frequency = 4741
05/07/2024 12:15:58, Voltage = 0.02193051, Wetness = 0, state = Dry, Temperature = 34.38104, Evaporation = 1.207498, Frequency = 4730
05/07/2024 12:16:00, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 33.8974, Evaporation = 1.269284, Frequency = 4712
05/07/2024 12:16:02, Voltage = 0.02226084, Wetness = 0, state = Dry, Temperature = 33.62677, Evaporation = 1.258961, Frequency = 4702
05/07/2024 12:16:04, Voltage = 0.02332433, Wetness = 0, state = Dry, Temperature = 33.49164, Evaporation = 1.267169, Frequency = 4695
05/07/2024 12:16:05, Voltage = 0.02254282, Wetness = 0, state = Dry, Temperature = 33.91449, Evaporation = 1.267974, Frequency = 4693
05/07/2024 12:16:07, Voltage = 0.02288926, Wetness = 0, state = Dry, Temperature = 34.03204, Evaporation = 1.261126, Frequency = 4697
05/07/2024 12:16:09, Voltage = 0.02264756, Wetness = 0, state = Dry, Temperature = 33.76599, Evaporation = 1.266766, Frequency = 4721
05/07/2024 12:16:11, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 33.6908, Evaporation = 1.241135, Frequency = 4747
05/07/2024 12:16:12, Voltage = 0.02383996, Wetness = 0, state = Dry, Temperature = 34.08673, Evaporation = 1.26873, Frequency = 4749
05/07/2024 12:16:14, Voltage = 0.023703, Wetness = 0, state = Dry, Temperature = 33.64905, Evaporation = 1.267521, Frequency = 4726
05/07/2024 12:16:16, Voltage = 0.02455702, Wetness = 0, state = Dry, Temperature = 34.19092, Evaporation = 1.26873, Frequency = 4713
05/07/2024 12:16:18, Voltage = 0.02319542, Wetness = 0, state = Dry, Temperature = 34.03137, Evaporation = 1.270492, Frequency = 4718
05/07/2024 12:16:19, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 34.1297, Evaporation = 1.272003, Frequency = 4727
05/07/2024 12:16:21, Voltage = 0.02330016, Wetness = 0, state = Dry, Temperature = 34.24591, Evaporation = 1.272204, Frequency = 4710
05/07/2024 12:16:23, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 33.64594, Evaporation = 1.268579, Frequency = 4732
05/07/2024 12:16:25, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 34.13214, Evaporation = 1.26873, Frequency = 4730
05/07/2024 12:16:26, Voltage = 0.02242197, Wetness = 0, state = Dry, Temperature = 34.11194, Evaporation = 1.239322, Frequency = 4700
05/07/2024 12:16:28, Voltage = 0.02356603, Wetness = 0, state = Dry, Temperature = 33.39404, Evaporation = 1.204124, Frequency = 4707
05/07/2024 12:16:30, Voltage = 0.02449256, Wetness = 0, state = Dry, Temperature = 34.02264, Evaporation = 1.267823, Frequency = 4720
05/07/2024 12:16:32, Voltage = 0.02354992, Wetness = 0, state = Dry, Temperature = 33.73535, Evaporation = 1.271147, Frequency = 4713
05/07/2024 12:16:33, Voltage = 0.02392053, Wetness = 0, state = Dry, Temperature = 33.88837, Evaporation = 1.258004, Frequency = 4717
05/07/2024 12:16:35, Voltage = 0.02210776, Wetness = 0, state = Dry, Temperature = 34.03674, Evaporation = 1.266363, Frequency = 4710
05/07/2024 12:16:37, Voltage = 0.02222055, Wetness = 0, state = Dry, Temperature = 34.20752, Evaporation = 1.288771, Frequency = 4724
05/07/2024 12:16:39, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 34.09521, Evaporation = 1.263543, Frequency = 4727
05/07/2024 12:16:40, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 34.17651, Evaporation = 1.268226, Frequency = 4741
05/07/2024 12:16:42, Voltage = 0.02363049, Wetness = 0, state = Dry, Temperature = 34.24683, Evaporation = 1.265557, Frequency = 4706
05/07/2024 12:16:44, Voltage = 0.02242197, Wetness = 0, state = Dry, Temperature = 33.5481, Evaporation = 1.269183, Frequency = 4717
05/07/2024 12:16:46, Voltage = 0.0223978, Wetness = 0, state = Dry, Temperature = 33.92035, Evaporation = 1.270492, Frequency = 4709
05/07/2024 12:16:47, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 34.11737, Evaporation = 1.276535, Frequency = 4717
05/07/2024 12:16:49, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 33.52563, Evaporation = 1.286455, Frequency = 4740
05/07/2024 12:16:51, Voltage = 0.02222055, Wetness = 0, state = Dry, Temperature = 33.83868, Evaporation = 1.093495, Frequency = 4726
05/07/2024 12:16:53, Voltage = 0.02279258, Wetness = 0, state = Dry, Temperature = 33.82477, Evaporation = 1.26742, Frequency = 4756
05/07/2024 12:16:54, Voltage = 0.02325988, Wetness = 0, state = Dry, Temperature = 33.59851, Evaporation = 1.26027, Frequency = 4749
05/07/2024 12:16:56, Voltage = 0.02168075, Wetness = 0, state = Dry, Temperature = 33.55365, Evaporation = 1.264852, Frequency = 4782
05/07/2024 12:16:58, Voltage = 0.02278453, Wetness = 0, state = Dry, Temperature = 34.05347, Evaporation = 1.265759, Frequency = 4763
05/07/2024 12:17:00, Voltage = 0.02346935, Wetness = 0, state = Dry, Temperature = 34.12134, Evaporation = 1.26742, Frequency = 4740
05/07/2024 12:17:01, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 33.84119, Evaporation = 1.265759, Frequency = 4742
05/07/2024 12:17:03, Voltage = 0.02230112, Wetness = 0, state = Dry, Temperature = 33.92816, Evaporation = 1.27019, Frequency = 4743
05/07/2024 12:17:05, Voltage = 0.02337267, Wetness = 0, state = Dry, Temperature = 33.6344, Evaporation = 1.271046, Frequency = 4731
05/07/2024 12:17:07, Voltage = 0.02246226, Wetness = 0, state = Dry, Temperature = 33.42786, Evaporation = 1.268226, Frequency = 4727
05/07/2024 12:17:08, Voltage = 0.02338073, Wetness = 0, state = Dry, Temperature = 34.15149, Evaporation = 1.254429, Frequency = 4718
05/07/2024 12:17:10, Voltage = 0.02267173, Wetness = 0, state = Dry, Temperature = 33.78876, Evaporation = 1.269384, Frequency = 4728
05/07/2024 12:17:12, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 33.65741, Evaporation = 1.270391, Frequency = 4738
05/07/2024 12:17:14, Voltage = 0.02242197, Wetness = 0, state = Dry, Temperature = 33.79364, Evaporation = 1.269535, Frequency = 4727
05/07/2024 12:17:15, Voltage = 0.0222125, Wetness = 0, state = Dry, Temperature = 33.60657, Evaporation = 1.270794, Frequency = 4721
05/07/2024 12:17:17, Voltage = 0.02354186, Wetness = 0, state = Dry, Temperature = 33.77155, Evaporation = 1.267974, Frequency = 4747
05/07/2024 12:17:19, Voltage = 0.02379162, Wetness = 0, state = Dry, Temperature = 34.18225, Evaporation = 1.269686, Frequency = 4736
05/07/2024 12:17:21, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 34.3219, Evaporation = 1.270794, Frequency = 4712
05/07/2024 12:17:22, Voltage = 0.02303429, Wetness = 0, state = Dry, Temperature = 33.82477, Evaporation = 1.268327, Frequency = 4711
05/07/2024 12:17:24, Voltage = 0.02230112, Wetness = 0, state = Dry, Temperature = 33.63422, Evaporation = 1.270593, Frequency = 4723
05/07/2024 12:17:26, Voltage = 0.0235902, Wetness = 0, state = Dry, Temperature = 33.77728, Evaporation = 1.243603, Frequency = 4751
05/07/2024 12:17:28, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 34.20142, Evaporation = 1.253623, Frequency = 4727
05/07/2024 12:17:29, Voltage = 0.0230504, Wetness = 0, state = Dry, Temperature = 34.33252, Evaporation = 1.265154, Frequency = 4746
05/07/2024 12:17:31, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 34.13715, Evaporation = 1.271701, Frequency = 4704
05/07/2024 12:17:33, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 33.41687, Evaporation = 1.270744, Frequency = 4704
05/07/2024 12:17:35, Voltage = 0.02257505, Wetness = 0, state = Dry, Temperature = 34.10968, Evaporation = 1.188666, Frequency = 4711
05/07/2024 12:17:36, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 33.83032, Evaporation = 1.266212, Frequency = 4710
05/07/2024 12:17:38, Voltage = 0.02344518, Wetness = 0, state = Dry, Temperature = 33.75208, Evaporation = 1.269938, Frequency = 4724
05/07/2024 12:17:40, Voltage = 0.02260728, Wetness = 0, state = Dry, Temperature = 33.66833, Evaporation = 1.268176, Frequency = 4744
05/07/2024 12:17:42, Voltage = 0.02235752, Wetness = 0, state = Dry, Temperature = 33.82166, Evaporation = 1.265809, Frequency = 4711
05/07/2024 12:17:43, Voltage = 0.02234946, Wetness = 0, state = Dry, Temperature = 33.77118, Evaporation = 1.26737, Frequency = 4726
05/07/2024 12:17:45, Voltage = 0.02344518, Wetness = 0, state = Dry, Temperature = 33.82727, Evaporation = 1.295166, Frequency = 4734
05/07/2024 12:17:47, Voltage = 0.02363049, Wetness = 0, state = Dry, Temperature = 33.93286, Evaporation = 1.267169, Frequency = 4727
05/07/2024 12:17:49, Voltage = 0.02249448, Wetness = 0, state = Dry, Temperature = 33.93756, Evaporation = 1.265104, Frequency = 4733
05/07/2024 12:17:50, Voltage = 0.02290538, Wetness = 0, state = Dry, Temperature = 33.50861, Evaporation = 1.269938, Frequency = 4733
05/07/2024 12:17:52, Voltage = 0.0228087, Wetness = 0, state = Dry, Temperature = 33.27747, Evaporation = 1.266615, Frequency = 4737
05/07/2024 12:17:54, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 33.5202, Evaporation = 1.268327, Frequency = 4719
05/07/2024 12:17:56, Voltage = 0.02201108, Wetness = 0, state = Dry, Temperature = 33.67999, Evaporation = 1.263543, Frequency = 4730
05/07/2024 12:17:57, Voltage = 0.02218833, Wetness = 0, state = Dry, Temperature = 33.92853, Evaporation = 1.302417, Frequency = 4736
05/07/2024 12:17:59, Voltage = 0.02338879, Wetness = 0, state = Dry, Temperature = 33.60687, Evaporation = 1.306496, Frequency = 4744
05/07/2024 12:18:01, Voltage = 0.02363049, Wetness = 0, state = Dry, Temperature = 33.56531, Evaporation = 1.236754, Frequency = 4749
05/07/2024 12:18:03, Voltage = 0.02159213, Wetness = 0, state = Dry, Temperature = 33.76892, Evaporation = 1.279657, Frequency = 4745
05/07/2024 12:18:04, Voltage = 0.02322765, Wetness = 0, state = Dry, Temperature = 34.23517, Evaporation = 1.268981, Frequency = 4732
05/07/2024 12:18:06, Voltage = 0.02345324, Wetness = 0, state = Dry, Temperature = 33.88104, Evaporation = 1.268075, Frequency = 4723
05/07/2024 12:18:08, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 33.995, Evaporation = 1.205333, Frequency = 4736
05/07/2024 12:18:10, Voltage = 0.0220433, Wetness = 0, state = Dry, Temperature = 34.01221, Evaporation = 1.286304, Frequency = 4718
05/07/2024 12:18:11, Voltage = 0.02326793, Wetness = 0, state = Dry, Temperature = 33.72174, Evaporation = 1.271398, Frequency = 4734
05/07/2024 12:18:13, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 34.02356, Evaporation = 1.271701, Frequency = 4729
05/07/2024 12:18:15, Voltage = 0.02261533, Wetness = 0, state = Dry, Temperature = 33.40833, Evaporation = 1.272204, Frequency = 4720
05/07/2024 12:18:17, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 33.74402, Evaporation = 1.267521, Frequency = 4710
05/07/2024 12:18:18, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 33.88312, Evaporation = 1.271701, Frequency = 4742
05/07/2024 12:18:20, Voltage = 0.02326793, Wetness = 0, state = Dry, Temperature = 33.60956, Evaporation = 1.175019, Frequency = 4746
05/07/2024 12:18:22, Voltage = 0.02227695, Wetness = 0, state = Dry, Temperature = 33.47272, Evaporation = 1.0091, Frequency = 4730
05/07/2024 12:18:24, Voltage = 0.02401721, Wetness = 0, state = Dry, Temperature = 33.55432, Evaporation = 1.272003, Frequency = 4746
05/07/2024 12:18:25, Voltage = 0.02332433, Wetness = 0, state = Dry, Temperature = 33.83331, Evaporation = 1.266615, Frequency = 4766
05/07/2024 12:18:27, Voltage = 0.02385608, Wetness = 0, state = Dry, Temperature = 33.46729, Evaporation = 1.266061, Frequency = 4750
05/07/2024 12:18:29, Voltage = 0.02396081, Wetness = 0, state = Dry, Temperature = 34.16626, Evaporation = 1.26596, Frequency = 4723
05/07/2024 12:18:30, Voltage = 0.0220433, Wetness = 0, state = Dry, Temperature = 34.12152, Evaporation = 1.258256, Frequency = 4727
05/07/2024 12:18:32, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 34.03101, Evaporation = 1.266564, Frequency = 4731
05/07/2024 12:18:34, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 33.87842, Evaporation = 1.17658, Frequency = 4713
05/07/2024 12:18:36, Voltage = 0.02348547, Wetness = 0, state = Dry, Temperature = 33.85333, Evaporation = 1.269032, Frequency = 4747
05/07/2024 12:18:37, Voltage = 0.02287315, Wetness = 0, state = Dry, Temperature = 33.73029, Evaporation = 1.304028, Frequency = 4731
05/07/2024 12:18:39, Voltage = 0.02267173, Wetness = 0, state = Dry, Temperature = 33.47009, Evaporation = 1.266766, Frequency = 4718
05/07/2024 12:18:41, Voltage = 0.02270396, Wetness = 0, state = Dry, Temperature = 33.68018, Evaporation = 1.26163, Frequency = 4717
05/07/2024 12:18:43, Voltage = 0.02386413, Wetness = 0, state = Dry, Temperature = 33.60913, Evaporation = 1.268579, Frequency = 4723
05/07/2024 12:18:44, Voltage = 0.02248643, Wetness = 0, state = Dry, Temperature = 33.59595, Evaporation = 1.301511, Frequency = 4735
05/07/2024 12:18:46, Voltage = 0.02287315, Wetness = 0, state = Dry, Temperature = 33.24384, Evaporation = 1.268629, Frequency = 4749
05/07/2024 12:18:48, Voltage = 0.02306651, Wetness = 0, state = Dry, Temperature = 33.50983, Evaporation = 1.208153, Frequency = 4743
05/07/2024 12:18:50, Voltage = 0.02381579, Wetness = 0, state = Dry, Temperature = 33.95129, Evaporation = 1.269032, Frequency = 4719
05/07/2024 12:18:51, Voltage = 0.0240575, Wetness = 0, state = Dry, Temperature = 33.54285, Evaporation = 1.269938, Frequency = 4730
05/07/2024 12:18:53, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 33.58502, Evaporation = 1.269032, Frequency = 4738
05/07/2024 12:18:55, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 33.99536, Evaporation = 1.297633, Frequency = 4715
05/07/2024 12:18:57, Voltage = 0.02226889, Wetness = 0, state = Dry, Temperature = 33.99792, Evaporation = 1.269032, Frequency = 4717
05/07/2024 12:18:58, Voltage = 0.02255894, Wetness = 0, state = Dry, Temperature = 33.44751, Evaporation = 1.268226, Frequency = 4716
05/07/2024 12:19:00, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 33.74609, Evaporation = 1.256544, Frequency = 4740
05/07/2024 12:19:02, Voltage = 0.0235902, Wetness = 0, state = Dry, Temperature = 33.38098, Evaporation = 1.009856, Frequency = 4722
05/07/2024 12:19:04, Voltage = 0.02263951, Wetness = 0, state = Dry, Temperature = 33.83405, Evaporation = 1.266212, Frequency = 4747
05/07/2024 12:19:05, Voltage = 0.02182577, Wetness = 0, state = Dry, Temperature = 33.5813, Evaporation = 1.297583, Frequency = 4749
05/07/2024 12:19:07, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 33.82477, Evaporation = 1.284289, Frequency = 4732
05/07/2024 12:19:09, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 33.71033, Evaporation = 1.26596, Frequency = 4742
05/07/2024 12:19:11, Voltage = 0.02280064, Wetness = 0, state = Dry, Temperature = 33.71881, Evaporation = 1.269686, Frequency = 4704
05/07/2024 12:19:12, Voltage = 0.02362243, Wetness = 0, state = Dry, Temperature = 33.3255, Evaporation = 1.230108, Frequency = 4740
05/07/2024 12:19:14, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 33.70209, Evaporation = 1.264147, Frequency = 4729
05/07/2024 12:19:16, Voltage = 0.02272007, Wetness = 0, state = Dry, Temperature = 34.01221, Evaporation = 1.278952, Frequency = 4730
05/07/2024 12:19:18, Voltage = 0.02379162, Wetness = 0, state = Dry, Temperature = 33.81952, Evaporation = 1.251156, Frequency = 4719
05/07/2024 12:19:19, Voltage = 0.02346935, Wetness = 0, state = Dry, Temperature = 33.34241, Evaporation = 1.271147, Frequency = 4740
05/07/2024 12:19:21, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 33.76019, Evaporation = 1.266967, Frequency = 4719
05/07/2024 12:19:23, Voltage = 0.02227695, Wetness = 0, state = Dry, Temperature = 33.26349, Evaporation = 1.271298, Frequency = 4736
05/07/2024 12:19:25, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 33.62415, Evaporation = 1.236553, Frequency = 4718
05/07/2024 12:19:26, Voltage = 0.02288121, Wetness = 0, state = Dry, Temperature = 33.70105, Evaporation = 1.270996, Frequency = 4727
